Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E,Foto,Formación,Camiseta
14/12/1962,Ferreyra,local,derrota,0,1,Boca Juniors,30° fecha del Campeonato 1962,El Palacio,Luis Ventre,"Juan Bertoldi; Carlos Arredondo, Dante Álvarez, Juan Schneider y Víctor Alarcón; Héctor Pederzoli y Alberto Rendo; Ernesto Juárez, Jesús Roldán, Alfredo Obberti y Luis Medina.","Miguel Santoro; Roberto Ferreiro, Rubén Navarro, Jorge Maldonado y Raúl Decaría; José Paflik y Jorge Vázquez; Raúl Bernao, Marcos Conigliaro, Néstor Rambert y Edgardo D'Ascenzo.",8 GOL Edgardo D'Ascenzo (IND),45,90,0,0,Foto,Formación,Camiseta
00/00/1963,Giúdice,visitante,derrota,1,2,Atlanta,1° fecha del Hexagonal Serio (amistoso),Atlanta,-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
00/00/1963,Giúdice,neutral,derrota,1,3,Banfield,2° fecha del Hexagonal Serio (amistoso),Atlanta,-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
00/00/1963,Giúdice,neutral,empate,2,2,Chacarita Juniors,3° fecha del Hexagonal Serio (amistoso),Atlanta,-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
00/00/1963,Giúdice,neutral,derrota,1,3,Argentinos Juniors,4° fecha del Hexagonal Serio (amistoso),Atlanta,-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
00/00/1963,Giúdice,neutral,derrota,2,3,Independiente,5° fecha del Hexagonal Serio (amistoso),Atlanta,-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
28/04/1963,Giúdice,local,derrota,1,4,Atlanta,1° fecha del Campeonato 1963,El Palacio,Luis Antonio Ventre,"Osvaldo Ayala; Víctor Alarcón, Horacio Troche, Juan Schneider y Miguel Vidal; Sebastián Viberti y Alberto Rendo; Ernesto Juárez, Jesús Roldán, Adalberto Marchesi y Juan C Rodríguez.","Hugo Gatti; Rodolfo Bettinotti, Oscar Clariá, Mario Bonczuk y Julio Nuin; Carlos Griguol y Norberto Conde; José Luna, Jorge Fernández, Juan Castro y Juan Carone.",9 GOL Viberti (HUR)</br>44 GOL Conde (ATL)</br>47 GOL Castro (ATL)</br>49 GOL Griguol (ATL)</br>78 GOL Carone (ATL),45,90,0,0,Foto,Formación,Camiseta
05/05/1963,Giúdice,visitante,empate,2,2,Boca Juniors,2° fecha del Campeonato 1963,La Bombonera,Duval Goicoechea,"Osvaldo Ayala; Juan Devoto, Horacio Troche, Juan Schneider y Miguel Vidal; Sebastián Viberti y Alberto Rendo; Agapito Brítez Sánchez, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Antonio Roma; Carmelo Simeone, Edson Dos Santos, Orlando y Héctor Heredia; Antonio Rattín y Norberto Menéndez; Oreste Corbatta, Emanuel Del Vecchio, José Sanfilippo y Alberto González.",4 GOL Del Vecchio (BJU)</br>13 GOL Rodríguez (HUR)</br>45 GOL Menéndez (BJU)</br>79 LES Edson (BJU)</br>87 GOL Marchesi (HUR)</br>88 EXP Corbatta (BJU),45,90,0,0,Foto,Formación,Camiseta
12/05/1963,Giúdice,visitante,empate,0,0,Vélez Sarsfield,3° fecha del Campeonato 1963,Vélez Sarsfield,José Luis Praddaude,"Osvaldo Ayala; Víctor Alarcón, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Juan Sarnari; Agapito Brítez Sánchez, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Rodolfo Piazza; Horacio Avalos, Julio Dalmao, Rodolfo Mascarello y Armando Mareque; Ricardo Cielinski y Jorge Solari; Alfredo González, Daniel Willington, Eduardo Curia y José Yudica.",,45,90,0,0,Foto,Formación,Camiseta
19/05/1963,Giúdice,local,empate,2,2,Banfield,4° fecha del Campeonato 1963,El Palacio,Luis Antonio Ventre,"Osvaldo Ayala; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Sebastián Viberti y Ernesto Sarmiento; Juan Sarnari, Agapito Brítez Sánchez, Juan J Rodríguez y Roberto Brookes.","Ediberto Righi; Adolfo Vázquez, Oscar Calics, Oscar Villano y Alfredo Torres; Enry Barale y Miguel Pezzi; Oscar López, Norberto Raffo, Osvaldo Ferreño y Roberto Zárate.",30 GOL Rodríguez (HUR)</br>42 GOL Raffo (BAN)</br>58 GOL Raffo (BAN)</br>87 GOL Brookes (HUR),45,90,0,0,Foto,Formación,Camiseta
26/05/1963,Giúdice,visitante,victoria,1,0,Gimnasia y Esgrima (La Plata),5° fecha del Campeonato 1963,El Bosque (La Plata),Luis Spinetto,"Osvaldo Ayala; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Héctor Pederzoli y Alberto Rendo; Juan Sarnari, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Carlos Minoián; Walter Davoine, Pedro Galeano, Domingo Lejona y José Marinovich; José Sanez y Héctor Antonio; Luis Ciacia, Alfredo Rojas, Francisco Bayo y Oscar Gómez Sánchez.",75 GOL Rodríguez (HUR),45,90,0,0,Foto,Formación,Camiseta
02/06/1963,Giúdice,local,empate,1,1,Independiente,6° fecha del Campeonato 1963,El Palacio,Manuel Velarde,"Osvaldo Ayala; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Héctor Pederzoli y Alberto Rendo; Juan Sarnari, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Hugo Trucchia; Roberto Ferreiro, Rubén Navarro, Jorge Maldonado y Raúl Decaría; Tomás Rolan y Marcos Conigliaro; Jorge Vázquez, Mario Rodríguez, Raúl Savoy y Beny Guagliardi.",39 GOL Guagliardi (IND)</br>71 EXP Rolan (IND)</br>80 GOL Sarnari (HUR),45,90,0,0,Foto,Formación,Camiseta
09/06/1963,Giúdice,visitante,empate,1,1,River Plate,7° fecha del Campeonato 1963,Monumental,José Luis Praddaude,"Osvaldo Ayala; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Sebastián Viberti y Alberto Rendo; Agapito Brítez Sánchez, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Amadeo Carrizo; Alberto Sainz, José Ramos Delgado, José Varacka y Marcelo Etchegaray; Vladislao Cap y Martín Pando; Ermindo Onega, Luis Artime, Delem y Conceiçao.",75 GOL Onega (RPL) -penal-</br>78 GOL Rendo (HUR),45,90,0,0,Foto,Formación,Camiseta
23/06/1963,Giúdice,local,empate,1,1,Argentinos Juniors,8° fecha del Campeonato 1963,El Palacio,Angel Coerezza,"Osvaldo Ayala; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Sebastián Viberti y Alberto Rendo; Agapito Brítez Sánchez, Adalberto Marchesi, Juan J Rodríguez y Juan C Rodríguez.","Juan Bertoni; José Diez, Juan Valentino, José Mesiano y Hugo D'Ambrosio; Ricardo Ramacciotti y Héctor Tambasco; Martín Canseco, Horacio Barrionuevo, Osvaldo Dalla Benetta y Juan Lallana.",13 GOL Marchesi (HUR)</br>82 EXP Mesiano (AJU)</br>87 GOL Lallana (AJU),45,90,0,0,Foto,Formación,Camiseta
30/06/1963,Giúdice,visitante,derrota,1,3,San Lorenzo de Almagro,9° fecha del Campeonato 1963,Gasómetro,Juan Regis Brozzi,"Osvaldo Ayala (61 Raúl Navarro); Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Juan Sarnari; Agapito Brítez Sánchez, Adalberto Marchesi, Juan J Rodríguez y Alfredo Obberti.","Agustín Irusta; Oscar Posenatto, Raúl Páez, José Albrecht y Héctor Nielsen; Roberto Telch y Oscar Rossi; Héctor Facundo, Eladio Zárate, Juan Carotti y Vicente Rodríguez.",22 GOL Brítez Sánchez (HUR)</br>27 GOL Rossi (SLA)</br>53 GOL Zárate (SLA)</br>60 GOL Rossi (SLA),45,90,0,0,Foto,Formación,Camiseta
14/07/1963,Giúdice,local,victoria,4,2,Chacarita Juniors,10° fecha del Campeonato 1963,El Palacio,Luis Antonio Ventre,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Héctor Pederzoli y Alberto Rendo; Juan Sarnari, Agapito Brítez Sánchez, Juan J Rodríguez y Roberto Brookes.","Héctor Cordero; Roberto Blanco, José Vázquez, Juan Guzmán y David Iñigo; Carlos Ferro y Jesús Roldán; Osvaldo Tornesi, Edgardo D'Ascenzo, Néstor Rambert y Hernán Nonis.",32 GOL D'Ascenzo (CHJ) -penal-</br>39 GOL Rodríguez (HUR)</br>58 GOL Brítez Sánchez (HUR)</br>73 GOL Rodríguez (HUR)</br>88 GOL D'Ascenzo (CHJ)</br>89 GOL Rodríguez (HUR),45,90,0,0,Foto,Formación,Camiseta
21/07/1963,Giúdice,visitante,empate,0,0,Rosario Central,11° fecha del Campeonato 1963,Arroyito (Rosario),Angel Coerezza,"Raúl Navarro; Pedro Cubilla, Horacio Troche, Juan Schneider y Miguel Vidal; Héctor Pederzoli y Alberto Rendo; Ernesto Sarmiento, Juan Sarnari, Juan J Rodríguez y Roberto Brookes.","Edgardo Andrada; Domingo Aranda, José Casares, Norberto Bautista y Néstor Cardoso; Sebastián García y César Menotti; Oscar Storti, Miguel Juárez, Enrique Fernández y Ricardo Giménez.",,45,90,0,0,Foto,Formación,Camiseta
28/07/1963,Moreno,local,derrota,0,1,Estudiantes (La Plata),12° fecha del Campeonato 1963,El Palacio,Duval Goicoechea,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Roberto Hiriart y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Adalberto Marchesi y Juan C Rodríguez.","Vladimiro Tarnawsky; Alberto Britos, Juan Biagioli, Raúl Madero y Rubén Cheves; Héctor Zapa y Pedro Prospitti; Angel Nardiello, Eduardo V Domínguez, Mario Desiderio y Carlos Cabrera.",54 GOL Desiderio (ELP),45,90,0,0,Foto,Formación,Camiseta
04/08/1963,Moreno,visitante,empate,1,1,Racing Club,13° fecha del Campeonato 1963,El Cilindro,Luis Spinetto,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Héctor Pederzoli y Alberto Rendo; Juan Sarnari, Adalberto Marchesi, Juan J Rodríguez y Roberto Brookes.","Luis Carrizo; Oscar Martín, Norberto Anido, Federico Sacchi y Juan Mesías; Guillermo Reynoso y Jorge Marchetta; José Mattera, Julio San Lorenzo, Juan Oleniak y Raúl Belén.",13 GOL San Lorenzo (RAC)</br>52 GOL Rodríguez (HUR),45,90,0,0,Foto,Formación,Camiseta
18/08/1963,Moreno,visitante,victoria,3,0,Atlanta,14° fecha del Campeonato 1963,Villa Crespo,Miguel Comesaña,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Pedro Cubilla y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Adalberto Marchesi y Roberto Brookes.","Hugo Gatti; Miguel Vignale, Oscar Clariá, José Caletrio y Luis Cardoso; Carlos Griguol y Norberto Conde; José Luna, Juan Puntorero, Juan Castro y Juan Carone.",4 GOL Marchesi (HUR)</br>63 GOL Caletrio (ATL) -en contra-</br>89 GOL Sarnari (HUR),45,90,0,0,Foto,Formación,Camiseta
25/08/1963,Moreno,local,victoria,2,0,Boca Juniors,15° fecha del Campeonato 1963,El Palacio,Roberto Goicoechea,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Pedro Cubilla y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Adalberto Marchesi y Roberto Brookes.","Néstor Errea; Carmelo Simeone, Rubén Magdalena, Orlando y Héctor Heredia; Julio Novarini y Angel Rojas; Ernesto Grillo, Paulo Valentim, José Sanfilippo y Alberto González.",15 GOL Rodríguez (HUR)</br>34 GOL Adalberto Marchesi (HUR),45,90,0,0,Foto,Formación,Camiseta
01/09/1963,Moreno,local,victoria,2,1,Vélez Sarsfield,16° fecha del Campeonato 1963,El Palacio,Aurelio Bossolino,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Pedro Cubilla y Alberto Rendo; Osvaldo Crosta, Juan J Rodríguez, Adalberto Marchesi y Roberto Brookes.","Abel Sarmiento; Isaac Andrade, Julio Dalmao, Ricardo Cielinski y Armando Mareque; Horacio Avalos y Jorge Solari; Alfredo González, Daniel Willington, Felipe Ribaudo y José Yudica.",34 GOL Roberto Brookes (HUR)</br>47 GOL Solari (VSA)</br>49 GOL Crosta (HUR)</br>65 EXP Willington (VSA),45,90,0,0,Foto,Formación,Camiseta
15/09/1963,Moreno,visitante,derrota,1,2,Banfield,17° fecha del Campeonato 1963,Banfield,Juan Regis Brozzi,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Pedro Cubilla y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Adalberto Marchesi y Roberto Brookes.","Ediberto Righi; Adolfo Vázquez, Oscar Calics, Oscar Villano y Antonio Manillo; Enry Barale y Mario Chaldú; Oscar López, Luis Maidana, Norberto Raffo y Roberto Zárate.",14 GOL Pedro Cubilla (HUR)</br>43 GOL Roberto Zárate (BAN)</br>76 GOL Norberto Raffo (BAN),45,90,0,0,Foto,Formación,Camiseta
22/09/1963,Moreno,local,derrota,0,1,Gimnasia y Esgrima (La Plata),18° fecha del Campeonato 1963,El Palacio,Miguel Comesaña,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Juan Devoto; Héctor Pederzoli y Pedro Cubilla; Osvaldo Crosta, Juan Sarnari, Juan J Rodríguez y Roberto Brookes.","Carlos Minoián; Walter Davoine, Domingo Lejona, Roberto Rogel y José Marinovich; José Sanez y Héctor Antonio; Luis Ciacia, Alfredo Rojas, Francisco Bayo y Oscar Gómez Sánchez.",67 GOL Luis Ciacia (GLP),45,90,0,0,Foto,Formación,Camiseta
29/09/1963,Moreno,visitante,derrota,1,2,Independiente,19° fecha del Campeonato 1963,Doble Visera,Angel Coerezza,"Raúl Navarro; Juan Devoto, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Ernesto Sarmiento; Juan Sarnari, Juan J Rodríguez, Roberto Brookes y Luis Medina.","Miguel Santoro; Roberto Ferreiro, Rubén Navarro, Jorge Maldonado y Héctor Zerillo; Tomás Rolan y Osvaldo Mura; Jorge Vázquez, Marcos Conigliaro, Mario Rodríguez y Raúl Savoy.",50 GOL Mario Rodríguez (IND)</br>64 GOL Mario Rodríguez (IND)</br>75 GOL Sarnari (HUR),45,90,0,0,Foto,Formación,Camiseta
06/10/1963,Moreno,local,empate,1,1,River Plate,20° fecha del Campeonato 1963,El Palacio,Aurelio Bossolino,"Osvaldo Ayala; Juan Devoto, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Ernesto Sarmiento, Juan J Rodríguez, Adalberto Marchesi y Luis Medina.","Amadeo Carrizo; Alberto Sainz, José Ramos Delgado, José Varacka y Marcelo Etchegaray; Vladislao Cap y Martín Pando; Ermindo Onega, Luis Artime, Delem y Roberto.",62 GOL Delem (RPL)</br>85 GOL Adalberto Marchesi (HUR),45,90,0,0,Foto,Formación,Camiseta
20/10/1963,Moreno,visitante,derrota,0,2,Argentinos Juniors,21° fecha del Campeonato 1963,Boyacá,Robert Turner,"Osvaldo Ayala; Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Roberto Brookes y Luis Medina.","Osmar Miguelucci; José Diez, Juan Valentino, José Mesiano y Abel Vieitez; Ricardo Ramacciotti y Bernardo Vargas; Martín Canseco, Horacio Barrionuevo, Osvaldo Canadell y Juan Lallana.",56 GOL Lallana (AJU)</br>74 GOL Osvaldo Canadell (AJU)</br>80 LES Juan Valentino (AJU),45,90,0,0,Foto,Formación,Camiseta
27/10/1963,Moreno,local,empate,0,0,San Lorenzo de Almagro,22° fecha del Campeonato 1963,El Palacio,Juan Regis Brozzi,"Osvaldo Ayala; Carlos Arredondo, Jorge Ginarte, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Juan Sarnari, Juan J Rodríguez, Juan C Rodríguez y Roberto Brookes.","Agustín Irusta; Raúl Páez, Humberto Cancino, José Albrecht y Silvio Ruiz; Roberto Telch y Oscar Rossi; Héctor Facundo, Raúl Pérez, Juan Carotti y Victorio Casa.",,45,90,0,0,Foto,Formación,Camiseta
03/11/1963,Moreno,visitante,victoria,4,1,Chacarita Juniors,23° fecha del Campeonato 1963,San Martín,Miguel Comesaña,"Osvaldo Ayala; Carlos Arredondo, Jorge Ginarte, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Ernesto Sarmiento, Juan J Rodríguez, Juan Sarnari y Roberto Brookes.","Elías Abraham; Roberto Blanco, Juan Guzmán, Néstor Sanguinetti y Antonio Laginestra; Carlos Ferro y Jesús Roldán; Osvaldo Tornesi, Eduardo Restivo, Néstor Rambert y Conrado Rabbito.",15 GOL Brookes (HUR)</br>50 GOL Brookes (HUR)</br>58 GOL Sanguinetti (CHJ)</br>65 GOL Rodríguez (HUR)</br>86 GOL Brookes (HUR),45,90,0,0,Foto,Formación,Camiseta
10/11/1963,Moreno,local,victoria,3,1,Rosario Central,24° fecha del Campeonato 1963,El Palacio,Roberto Goicoechea,"Osvaldo Ayala; Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Ernesto Sarmiento, Juan J Rodríguez, Juan Sarnari y Roberto Brookes.","Edgardo Andrada; Domingo Aranda, Otto Sesana, Norberto Bautista y Néstor Cardoso; Gualberto Mugione y César Menotti; Miguel Juárez, Enrique Fernández, Néstor Manfredi y Alejo Medina.",22 GOL Sarmiento (HUR)</br>23 EXP Mugione (RCE)</br>41 GOL Cubilla (HUR)</br>52 GOL Juárez (RCE)</br>60 GOL Brookes (HUR),45,90,0,0,Foto,Formación,Camiseta
17/11/1963,Moreno,visitante,empate,1,1,Estudiantes (La Plata),25° fecha del Campeonato 1963,Uno (La Plata),Luis Spinetto,"Osvaldo Ayala (73 Raúl Navarro); Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Ernesto Sarmiento, Juan J Rodríguez, Juan Sarnari y Roberto Brookes.","Juan Oleynicky; Manuel Castillo, Juan Biagioli, Carlos Pachamé y Rubén Cheves; Héctor Zapa y Pedro Prospitti; Luis Leeb, Eduardo V Domínguez, Adolfo Bielli y Andrés Avelino.",38 GOL Prospitti (ELP)</br>63 GOL Rodríguez (HUR),45,90,0,0,Foto,Formación,Camiseta
24/11/1963,Moreno,local,victoria,3,1,Racing Club,26° fecha del Campeonato 1963,El Palacio,Roberto Barreiro,"Raúl Navarro; Carlos Arredondo, Horacio Troche, Juan Schneider y Miguel Vidal; Pedro Cubilla y Alberto Rendo; Ernesto Sarmiento, Juan J Rodríguez, Juan Sarnari y Roberto Brookes.","Luis Carrizo; Oscar Martín, Norberto Anido, Rubén Bertulessi y Juan Mesías; Guillermo Reynoso y Jorge Marchetta; José Mattera, Julio San Lorenzo, Juan Larrea y Raúl Belén.",15 GOL Brookes (HUR)</br>46 GOL Rendo (HUR)</br>57 GOL Bertulessi (RAC) -penal-</br>79 EXP Mesías (RAC)</br>80 EXP Brookes (HUR)</br>80 EXP Reynoso (RAC)</br>84 GOL Rendo (HUR),45,90,0,0,Foto,Formación,Camiseta
24/11/1963,Zoppi,visitante,empate,4,4,Independiente Santa Fe (Colombia),Gira por América 1963 (amistoso),El Campín (Bogotá),-,"Osvaldo Ayala; Carlos Arredondo, Horacio Troche, Juan C Schneider y Miguel Vidal; Alberto Rendo (Jorge Diz) y Pedro Cubilla, Ernesto Sarmiento (Néstor Canevari), Juan J Rodríguez, Juan C Sarnari y Roberto Brookes.","Justiniano Montaña; Zuluaga, Carlos Rodríguez, Montero y Ricardo Pegnotti; Wilson Pimentel (Jaime Silva) y Zuluaga; Marín, Paulo Pesinaschi, Alberto Perazzo y González (Jorge Gómez).",10 GOL Paulo Pesinaschi (ISF)</br>37 GOL Juan J Rodríguez (HUR)</br>52 GOL Marín (ISF)</br>55 Marín (ISF)</br>61 GOL Juan C Sarnari (HUR)</br>82 Paulo Pesinaschi (ISF)</br>89 GOL Juan J Rodríguez (HUR)</br>90 GOL Juan C Sarnari (HUR) -penal-,45,90,0,0,Foto,Formación,Camiseta
27/11/1963,Zoppi,visitante,empate,1,1,América (Colombia),Gira por América 1963 (amistoso),Pascual Guerrero (Cali),R. Fisher (Colombia),"Osvaldo Ayala; Horacio Troche, Carlos Arredondo, Pedro Cubilla y Miguel Vidal; Juan C Sarnari y Juan C Schneider; Alberto Rendo, Juan J Rodríguez, Ernesto Sarmiento y Roberto Brookes (Jorge Diz).","Riquelme; Araujo, González, Romero y Castillo; Coll y Bolaño; Paz, Cervino, Parodi y Laigacha.",22 GOL Juan C Sarnari (HUR)</br>82 GOL Cervino (AME),45,90,0,0,Foto,Formación,Camiseta
29/11/1963,Zoppi,visitante,victoria,3,2,Dep. Cali (Colombia),Gira por América 1963 (amistoso),Pascual Guerrero (Cali),-,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
01/12/1963,Zoppi,visitante,victoria,3,0,Millonarios (Colombia),Gira por América 1963 (amistoso),El Campín (Bogotá),Victoriano Puppio (Colombia),"Osvaldo Ayala; Carlos Arredondo, Horacio Troche, Juan C Schneider (Roberto Hiriart) y Miguel Vidal; Alberto Rendo (43 Jorge Diz) y Pedro Cubilla; Néstor Canevari, Juan J Rodríguez, Juan C Sarnari (Sarmiento) y Roberto Brookes.","Senen Mosquera; Zas, Finot Castaño, Oscar Jamardo Rubio y Arturo Solórzano; José Romeiro y Ricardo Díaz; Pedro Gando (Gallegos), Marino Klinger, Rubén Pizarro y Genaro Benítez.",42 GOL Roberto Brookes (HUR)</br>53 GOL Juan J Rodríguez (HUR)</br>73 GOL Juan J Rodríguez (HUR),45,90,0,0,Foto,Formación,Camiseta
04/12/1963,Zoppi,visitante,victoria,4,1,Independiente Medellín (Colombia),Gira por América 1963 (amistoso),Atanasio Girardot (Medellín),-,-,-,14 GOL Juan C Sarnari (HUR)</br>15 GOL Juan C Sarnari (HUR)</br>67 GOL Juan J Rodríguez (HUR)</br>79 GOL Roberto Brookes (HUR)</br>89 GOL González (ATN),45,90,0,0,Foto,Formación,Camiseta
08/12/1963,Zoppi,visitante,empate,1,1,Dep. Cali (Colombia),Gira por América 1963 (amistoso),Pascual Guerrero (Cali),Elio Reynal,"Osvaldo Ayala; Carlos Arredondo, Jorge Ginarte, Juan C Schneider y Miguel Vidal; Sarmiento y Pedro Cubilla; Néstor Canevari, Juan J Rodríguez, Juan C Sarnari y Roberto Brookes.","Burno; Vargas, Apote, Nivaldo y Possoco; Valencia y Sánchez; Aceros, Bermúdez, Ary y Marcarián.  Huarandaga.",24 GOL Sarmiento (HUR)</br>73 GOL Huarandaga (CAL),45,90,0,0,Foto,Formación,Camiseta
15/12/1963,Zoppi,visitante,empate,3,3,Independiente Santa Fe (Colombia),Gira por América (amistoso),El Campín (Bogotá),Victoriano Puppio (Colombia),"Osvaldo Ayala; Carlos Arredondo, Jorge Ginarte, Alarcón y Miguel Vidal; Juan C Schneider y Pedro Cubilla (Roberto Hiriart); Néstor Canevari, Juan J Rodríguez, Adalberto Marchesse (Osvaldo Crosta) y Roberto Brookes (Jorge Diz).","Justiniano Montaña; Rodríguez, Zuluaga (Hernando Tovar), Montero y Carlos Aponte, Ricardo Pegnotti y Hernando Tovar (Jaime Silva); Marín, Paulo Pesinaschi, Alberto Perazzo y González (Ortega).",24 GOL Juan J Rodríguez (HUR)</br>42 GOL Adalberto Marchesse (HUR)</br>44 Perazzo (DIM)</br>62 GOL Marin (DIM)</br>73 GOL Juan J Rodríguez (HUR)</br>74 GOL Perazzo (DIM),45,90,0,0,Foto,Formación,Camiseta
20/12/1963,Zoppi,visitante,victoria,5,1,Selección de Colombia Juvenil,Gira por América 1963 (amistoso),Municipal (Girardot),Lires López,"Osvaldo Ayala; Pedro Cubilla, Carlos Arredondo, Castillo y Miguel Vidal; Fernández y Juan C Sarnari; Néstor Canevari, Juan J Rodríguez, Sarmiento y Jorge Diz.","Luna; Ortega, Castillo, Galiria y Herrera; Collantes y González; Toscano, Arcia, Pineros y Buitrago.",8 GOL Juan C Sarnari (HUR)</br>25 GOL Fernández (HUR)</br>38 GOL Diz (HUR)</br>75 GOL Toscano (HUR)</br>77 GOL Canaveri (HUR)</br>85 GOL Canevari (HUR),45,90,0,0,Foto,Formación,Camiseta
