Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
24/10/1920,Kiesel,visitante,derrota,1,2,Estudiantes (La Plata),15° fecha del Campeonato 1920,Uno (La Plata),Caldarini,"Ernesto Kiesel; Agustín Sisca y Juan F Pratto; Natalio Carabelli, Ramón Vázquez y Olegario Bertolini; Andrés Brenna, Valente, Ángel Chiessa, Luis Bertolini y Juan B Tortolone.","González; A Gallo y J Gallo; Tettamanti, Mollo y Latorre Lelong; Boccia, Lazcano, Leonardi, Echeverría y Calandra.",foto,28 GOL Leonardi (ELP)</br>56 GOL Ángel Chiessa (HUR)</br>85 GOL Echeverría (ELP),45,90,0,0
31/10/1920,Kiesel,visitante,derrota,0,3,Boca Juniors,16° fecha del Campeonato 1920,Brin y Sengüel,Repossi,"Ernesto Kiesel; Agustín Sisca y Ramón Mutis; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Valente, Ángel Chiessa y Luis Bertolini.","Américo Tesoriere; Cortella y Ortega; López, Becaas y Elli; Calomino, Bozzo, Martín, Galíndez y Martínez.",foto,26 GOL López (BJU)</br>32 GOL Martín (BJU)</br>80 GOL Martín (BJU),45,90,0,0
28/11/1920,Kiesel,visitante,victoria,3,1,Del Plata,Repechaje de Copa de Honor 1920,Parque Pereyra,Diez,"Ernesto Kiesel; Agustín Sisca y Juan F Pratto; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Arístides Berra, Andrés Brenna, Ángel Chiessa, Secchi y Juan B Tortolone.","Devoto; Ungaretti y Bruzzone; Giaché, Castro y Fernández; Flesca, Barreiro, Marini, Deibe y Cartagenova.",foto,11 GOL Ángel Chiessa (HUR)</br>16 GOL Juan B Tortolone (HUR)</br>22 GOL Devoto (DPL)</br>36 GOL Arístides Berra (HUR),45,90,0,0
05/12/1920,Kiesel,local,victoria,5,1,Sportivo Palermo,17° fecha del Campeonato 1920,Chiclana 4100,Migliano,"Ernesto Kiesel; Agustín Sisca y Juan F Pratto; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Arístides Berra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Bertagni.","Hurtado; Molinari y Dellepiane; J Lanterno, Montenegro y Bidoglio, A Lanterno, Galetto, Tasín, Corbella y Descalso.",foto,10 GOL Andrés Brenna (HUR)</br>12 GOL Corbella (SPA)</br>31 GOL Ángel Chiessa (HUR)</br>84 GOL Ángel Chiessa (HUR)</br>38 GOL Guillermo Dannaher (HUR)</br>65 GOL Bertagni (HUR),45,90,0,0
08/12/1920,-,neutral,derrota,1,5,Banfield,Reducido de Boca Juniors 1920,Brin y Sengüel,Diez,"Schiapacasse, Agustín Sisca, Olegario Bertolini y Secchi, José Laguna y Arístides Berra.","Mazullo, A López, Frumento, R López, Lucarelli y Burton.",foto,sin datos,45,90,0,0
12/12/1920,Kiesel,local,derrota,1,2,Porteño,Repechaje de Copa de Honor 1920,Chiclana 4100,Thiem,"Ernesto Kiesel; Agustín Sisca y Juan F Pratto; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Andrés Brenna, José Laguna, Guillermo Dannaher, Ángel Chiessa y Juan B Tortolone.","Magistretti; Presta y R Sande; Ayala, E Sande y Polimeni; Faivre, Gabelich, Clarke, Cabana y Rey.",foto,60 GOL Clarke (POR)</br>86 GOL Rey (POR)</br>87 GOL Ángel Chiessa (HUR),45,90,0,0
19/12/1920,-,local,victoria,3,2,Del Plata,18° fecha del Campeonato 1920,Chiclana 4100,Migliano,"Cristanto López; Agustín Sisca y Juan F Pratto; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Andrés Brenna, Arístides Berra, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Devoto; Giaché y Bruzzone; Bru, Castro y Fernández; Sala, Barreiro, Deibe, Cartagenova y Gabarret.",foto,1 GOL Guillermo Dannaher (HUR)</br>3 GOL Barreiro (DPL)</br>12 GOL Andrés Brenna (HUR)</br>75 GOL Andrés Brenna (HUR) -penal-</br>25 GOL Cartagenova (DPL)</br>76 Del Plata abandona el campo,45,76,0,0
26/12/1920,Kiesel,local,victoria,6,0,Colegiales,19° fecha del Campeonato 1920,Chiclana 4100,Castiñeiras,"Ernesto Kiesel; Ramón Mutis y Juan F Pratto; Agustín Sisca, Ramón Vázquez y Francisco Marchioli; Arístides Berra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Galimberti; Reale y J. Rossi; López, Bartolucci y Martínez; A Rossi, Ruggiero, Bonardi, Pesciallo y Veza.",foto,7 GOL Ángel Chiessa (HUR)</br>15 GOL Miguel Ainzuain (HUR)</br>31 GOL Guillermo Dannaher (HUR)</br>54 GOL Guillermo Dannaher (HUR)</br>73 GOL Ramón Vázquez (HUR)</br>87 GOL Andrés Brenna (HUR),45,90,0,0
02/01/1920,Kiesel,visitante,victoria,G,P,Porteño,20° fecha del campeonato 1920,Porteño,-,no concurre,no concurre,foto,Gana Huracán por forfait,0,0,0,0
20/2/1921,Kiesel,local,empate,1,1,Compañía General,Copa Piccardo 1921 (amistoso),Chiclana 4100,desconocido,"Ernesto Kiesel; Agustín Sisca y Juan F Pratto; Olegario Bertolini, Ramón Vázquez y Francisco Marchioli; Arístides Berra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Schiaffino; Castoldi y Ferrari; Bartau, Lucena y Martín; Garancino, Carrón, Fortunato, Díaz y Tomaselli.",foto,sin datos,45,90,0,0
13/03/1921,Vázquez,visitante,derrota,1,2,Boca Juniors,Pretemporada 1921 (amistoso),Brin y Sengüel,-,"Ernesto Kiesel; Santos Barbera y Juan F Pratto; Tomás Legarreta, Ramón Vázquez y Francisco Marchioli; Andrés Brenna, Arístides Berra, Ángel Chiessa, Guillermo Dannaher y Juan B Tortolone.","Galeano; Cortella y Ortega; Mainardi, Becaas y Elli; Pedro Calomino, Bozzo, Fabiano, Sánchez y Marchesse.",foto,GOL Marchesse (BJU)</br>GOL Sánchez (BJU)</br>GOL NN (HUR),45,90,0,0
20/03/1921,Vázquez,local,-,-,-,Argentinos Juniors,Pretemporada 1921 (amistoso),Chiclana 4100,desconocido,"Ernesto Kiesel; Santos Barbera y Juan F Pratto; Tomás Legarreta, Ramón Vázquez y Francisco Marchioli; Andrés Brenna, Arístides Berra, Ángel Chiessa, Guillermo Dannaher y NN.",-,foto,sin datos,45,90,0,0
10/04/1921,Vázquez,local,victoria,3,0,Compañía General,Copa Piccardo 1921 (amistoso),Chiclana 4100,Ferraro,"Ernesto Kiesel; Santos Barbera y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Arístides Berra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Carlos Secchi.","Schiaffino; López y Ferrari; Staturno, Lucena y Martín; De la Cruz, Ruiz, Vázquez, Díaz y Tomaselli.",foto,1T GOL Guillermo Dannaher (HUR) -no hay más datos-,45,90,0,0
00/00/1921,Vázquez,-,-,-,-,El Porvenir,Pretemporada 1921 (amistoso),-,-,Huracán,rival,foto,sin datos,45,90,0,0
17/04/1921,Vázquez,visitante,victoria,4,0,Porteño,1° fecha del Campeonato 1921,Porteño,Pérez,"Ernesto Kiesel; Felipe Podestá y Eduardo Baldinelli; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Carlos Secchi.","Lannot; J Presta y Loncan; Ferrario, Masutti y Albarellos; L Presta, Vivaldo, Vigliola, J García y González.",foto,32 GOL Miguel Ginevra (HUR)</br>35 GOL Ángel Chiessa (HUR)</br>64 GOL Ángel Chiessa (HUR)</br>84 GOL Andrés Brenna (HUR),45,90,0,0
24/04/1921,Vázquez,local,victoria,3,0,Sportivo Palermo,2° fecha del Campeonato 1921,Chiclana 4100,Migliano,"Ernesto Kiesel; Podestá y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Domingo Gibezzi.","Magistretti; Bertolini y Sánchez; Bidoglio, Ayala y Descalzo; Izaguirre, Luciani, Clarke, Tasín y Polimeni.",foto,47 GOL Andrés Brenna (HUR)</br>68 GOL Guillermo Dannaher (HUR)</br>86 GOL Guillermo Dannaher (HUR),45,90,0,0
08/05/1921,Vázquez,local,empate,1,1,Colegiales,3° fecha del Campeonato 1921,Chiclana 4100,Diez,"Ernesto Kiesel; Juan B Vázquez y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Domingo Gibezzi.","Américo Tesoriere; Veza y Anglese; Brown, Fiorentino y Marchesse; Landoni, Ruggiero, Garasini, Cánepa y Pertini.",foto,55 GOL Guillermo Dannaher (HUR)</br>70 GOL Cánepa (COL),45,90,0,0
15/05/1921,Vázquez,visitante,victoria,3,2,Del Plata,4° fecha del Campeonato 1921,Parque Pereyra,Romeo Yametti,"Ernesto Kiesel; Juan B Vázquez y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Domingo Di Lorenzo.","Vaccaro; Ramón Mutis y Benzi; Bruzzone, Castro y Eduardo Souza; Mércoli, García, Ragoni, Marini y Flescas.",foto,33 GOL Ragoni (DPL)</br>56 GOL Guillermo Dannaher (HUR)</br>59 GOL Domingo Di Lorenzo (HUR)</br>80 GOL Guillermo Dannaher (HUR)</br>86 GOL Marini (DPL),45,90,0,0
22/05/1921,Vázquez,visitante,derrota,0,1,Nueva Chicago,5° fecha del Campeonato 1921,Mataderos,Tomás Tenconi,"Ernesto Kiesel; Juan B Vázquez y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Domingo Gibezzi.","Araya; Voltura y Pagliarini; Giaché, Corvetto y Solari; Villagra, Deibe, Fernández, Varela y Giussani.",foto,76 GOL Deibe (NCH),45,90,0,0
26/05/1921,Vázquez,neutral,derrota,0,1,Colegiales,Copa Cantilo 1921 (amistoso),Sp. Barracas,-,"Ernesto Kiesel; Juan E Carbone y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Domingo Di Lorenzo.","Américo Tesoriere; Veza y Anglese; Brown, Ariente y Marchesse; Martínez, Ruggiero, Garasini, Reza y Pertini.",foto,35 GOL Ruggiero (COL),45,90,0,0
29/05/1921,Vázquez,local,empate,1,1,El Porvenir,6° fecha del Campeonato 1921,Chiclana 4100,Alsiride,"Ernesto Kiesel; Juan E Carbone y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Domingo Di Lorenzo.","Coll; Baigorri y Sallustio; J Bustince, Salerno y Regino Aragón; Cerrotti, Tubio, Strittmatter, L Bustince y Abel Bertagni.",foto,50 GOL Abel Bertagni (POR)</br>54 GOL Guillermo Dannaher (HUR),45,90,0,0
05/06/1921,Vázquez,visitante,empate,2,2,Boca Juniors,7° fecha del Campeonato 1921,Brin y Sengüel,Repossi,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Guillermo Dannaher, José Laguna y Ángel Chiessa.","Galeano; Cortella y Ortega; López, Busso y Elli; Pedro Calomino, Pisa, Bozzo, Ferreyra y Mange.",foto,63 GOL Guillermo Dannaher (HUR)</br>71 GOL Pisa (BJU)</br>75 GOL Guillermo Dannaher (HUR)</br>80 GOL Ferreyra (BJU),45,90,0,0
12/06/1921,Vázquez,local,victoria,7,1,Sportivo Barracas,8° fecha del Campeonato 1921,Chiclana 4100,Louzao,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Gnecco; Nicolini y Castoldi; Daneri, Aller y Godio; Podestá, Galíndez, Cruz, Rosado, Masse.",foto,15 GOL Ángel Chiessa (HUR)</br>16 GOL Ángel Chiessa (HUR)</br>18 GOL Ángel Chiessa (HUR)</br>24 GOL Ángel Chiessa (HUR)</br>52 GOL Guillermo Dannaher (HUR)</br>71 GOL José Laguna (HUR)</br>72 Rosado (SBA)</br>84 GOL Ángel Chiessa (HUR),45,90,0,0
26/06/1921,Vázquez,visitante,victoria,3,2,Estudiantes (La Plata),9° fecha del Campeonato 1921,Uno (La Plata),Pérez,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Allamprese; Gallo y Tettamanti; Mollo, Pittatore y Latorre Lelong; García, Bardi, Leonardi, Echeverría y Calandra.",foto,2 GOL Ángel Chiessa (HUR)</br>21 GOL Ángel Chiessa (HUR)</br>51 GOL García (ELP)</br>65 GOL Guillermo Dannaher (HUR)</br>70 GOL Juan F Pratto (ELP) -en contra-,45,90,0,0
03/07/1921,Vázquez,local,victoria,5,1,Porteño,10° fecha del Campeonato 1921,Chiclana 4100,Diez,"Juan D Bagnera; Eduardo Baldinelli y Juan F Pratto; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Lannot; Presta y Ferrario; Loncan, Masutti y Albarellos; Albertoni, Vivaldo, Vigliola, García y González.",foto,12 GOL José Laguna (HUR)</br>50 GOL Ángel Chiessa (HUR)</br>80 GOL José Laguna (HUR)</br>81 GOL Guillermo Dannaher (HUR)</br>85 GOL Juan F Pratto (HUR)</br>89 GOL Vivaldo (POR),45,90,0,0
10/07/1921,Vázquez,visitante,victoria,2,0,Belgrano (Rosario),Copa Paduli Bifotti 1921 (amistoso),Parque Independencia (Rosario),Freguglia,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Repucci; Ferrari y F Bearzotti; M Bianchi, Ballart y Panciroli; Del Bo, S Bearzotti, Bianchi, García y Cintoras.",foto,24 GOL Guillermo Dannaher (HUR)</br>76 GOL Guillermo Dannaher (HUR),45,90,0,0
17/07/1921,Vázquez,local,victoria,6,1,El Porvenir,11° fecha del Campeonato 1921,Chiclana 4100,Louzao,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Coll; Czar y Baigorri; Aragón, Salerno y J Bustince; Cerrotti, L Bustince, Strittmatter, Abel Bertagni y Ramírez.",foto,7 GOL Guillermo Dannaher (HUR)</br>49 GOL Ángel Chiessa (HUR)</br>54 GOL Guillermo Dannaher (HUR)</br>73 GOL Ángel Chiessa (HUR)</br>79 GOL Ángel Chiessa (HUR)</br>83 EXP Andrés Brenna (HUR)</br>83 EXP Bustince (POR)</br>85 GOL Guillermo Dannaher (HUR)</br>86 GOL Strittmatter (POR),45,90,0,0
24/07/1921,Vázquez,local,victoria,2,0,San Fernando,1° rueda de Copa Competencia 1921,Chiclana 4100,Teodoro Langenheim,"Juan D Bagnera; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, Andrés Brenna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Bianchi; Gilardi y Pérez; Barbuñal, Vaccarezza y Osuna; Perri, Torres, Varela, Provatto y Granara Costa.",foto,34 GOL Ángel Chiessa (HUR)</br>75 GOL Gilardi (HUR) -en contra-,45,90,0,0
31/07/1921,Vázquez,local,victoria,2,1,Nueva Chicago,12° fecha del Campeonato 1921,Chiclana 4100,Diez,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Araya; Voltura y Locatti; Pagliarini, Corvetto y Solari; Villagra, Maglio, Varela, Deibe y Giussani.",foto,53 GOL Jaime Chavin (HUR)</br>63 GOL Jaime Chavin (HUR)</br>70 EXP Juan F Pratto (HUR)</br>70 EXP Solari (NCH)</br>75 Deibe (NCH),45,90,0,0
07/08/1921,Vázquez,visitante,victoria,3,0,Colegiales,13° fecha del Campeonato 1921,Blandengues y Manzanares,Alsiride,"Ernesto Kiesel; Juan F Pratto y Agustín Alberti; Cayetano Federico, Francisco Marchioli y Miguel Fontana; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Américo Tesoriere; Anglese y Veza; Maradini, Fiorentino y Marchesse; Landoni, Evaristo, Garasini, Martínez y Pertini.",foto,37 GOL Guillermo Dannaher (HUR) -penal-</br>44 GOL Guillermo Dannaher (HUR)</br>75 GOL Ángel Chiessa (HUR),45,90,0,0
14/08/1921,Vázquez,local,victoria,4,0,Estudiantes (La Plata),14° fecha del Campeonato 1921,Chiclana 4100,Louzao,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Cayetano Federico, Ramón Vázquez y Miguel Fontana; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","González; A Gallo y J Gallo; Tettamanti, Mollo y Ballaratti; Fernández, Latorre Lelong, Leonardi, Echeverría y Calandra.",foto,8 GOL Guillermo Dannaher (HUR)</br>38 GOL José Laguna (HUR)</br>39 GOL Guillermo Dannaher (HUR)</br>65 Guillermo Dannaher (HUR),45,90,0,0
21/08/1921,Vázquez,local,victoria,1,0,Alvear,2° rueda de Copa Competencia 1921,Chiclana 4100,Muzzio,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, Cayetano Federico, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Américo Molteni; Veyrat y Carosella; Pucci, Briola y Macchi; Bruno Gaslini, González, Luis P Monti, Lázzari y Ricci.",foto,63 GOL Cayetano Federico (HUR),45,90,0,0
04/09/1921,Vázquez,visitante,victoria,2,1,Sportivo Palermo,15° fecha del Campeonato 1921,Salvador y Fitz Roy,Louzao,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Magistretti; Corbella y Bidoglio; Murga, Montenegro y Ayala; Caviglia, Tasín, Clarke, Polimeni y Antonio.",foto,8 GOL Guillermo Dannaher (HUR)</br>47 GOL Montenegro (SPA)</br>62 GOL José Laguna (HUR),45,90,0,0
11/09/1921,Vázquez,local,victoria,1,0,Gimnasia y Esgrima (Mendoza),Copa Piccardo 1921 (amistoso),Chiclana 4100,Louzao,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Iturralde; Romairone y Emilio González; Rissari, Larrea y Sartori; Figueroa, Fosatti, Agüero, J González y Vicente González.",foto,86 GOL Guillermo Dannaher (HUR),45,90,0,0
00/00/1921,Vázquez,local,-,-,-,Sportivo Palermo,Amistoso 1921,Chiclana 4100,-,Huracán,rival,foto,sin datos,45,90,0,0
06/11/1921,Vázquez,local,victoria,3,2,Lito (Uruguay),Amistoso 1921,Sp. Barracas,Ferraro,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Tesotti; Uriarte y Gómez; Paz, Zingone y Carpintero; Castro, Villazú, Cappuccio, Cea y Elizalde.",foto,21 GOL Cappuccio (LIT)</br>24 GOL Guillermo Dannaher (HUR)</br>77 GOL José Laguna (HUR)</br>78 GOL Cappuccio (LIT)</br>85 GOL José Laguna (HUR),45,90,0,0
13/11/1921,Vázquez,visitante,victoria,3,1,Boca Juniors,3° rueda de Competencia 1921,Brin y Sengüel,Teodoro Bienner,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Francisco Marchioli; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Miguel Ainzuain.","Galeano; Costa y Capelletti; López, Allan y Elli; Sevecia, Pisa, Martín, Bozzo y Mange.",foto,15 GOL Ángel Chiessa (HUR)</br>50 GOL Miguel Ainzuain (HUR)</br>75 GOL José Laguna (HUR)</br>79 GOL Pisa (BJU)</br><b>Partido anulado por mala inclusión de Ainzuain y de Allan.</b>,45,90,0,0
27/11/1921,Vázquez,visitante,victoria,3,1,Sportivo Barracas,16° fecha del Campeonato 1921,Sp. Barracas,Diez,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Jaime Chavin.","Gómez; Podestá y Castoldi; Candal, Godio y Fiorito; Bertolini, Galíndez, Gayardelli, Rosado y Cruz.",foto,27 GOL Guillermo Dannaher (HUR)</br>56 GOL Guillermo Dannaher (HUR)</br>82 GOL Galíndez (SBA)</br>83 GOL Ángel Chiessa (HUR),45,90,0,0
04/12/1921,Vázquez,local,victoria,3,0,Del Plata,17° fecha del Campeonato 1921,Chiclana 4100,Repossi,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Cesáreo Onzari.","Vaccaro; Benzi y Marini; Humberto Bassadone, Castro y Eduardo Souza; Juan Bru, Sala, Rivet, Cartagenova y Flescas.",foto,29 GOL Guillermo Dannaher (HUR)</br>32 GOL Cesáreo Onzari (HUR)</br>37 GOL José Laguna (HUR),45,90,0,0
18/12/1921,Vázquez,local,victoria,4,0,Universal,18° fecha del Campeonato 1921,Chiclana 4100,Louzao,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Cayetano Federico, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Cesáreo Onzari.","Franzino; Millán y Arigoni; Cafferatta, Moyano y Argañaraz; García, Rádice, Trucco, Romero y Merello.",foto,11 GOL Cesáreo Onzari (HUR)</br>23 GOL Guillermo Dannaher (HUR)</br>24 GOL Ángel Chiessa (HUR)</br>38 GOL José Laguna (HUR)</br>1° Tiempo: Huracán 4x0 Universal</br>Universal cede los puntos y acepta jugar amistosamente</br><b>Universal será desafiliado y el partido es anulado</b>,45,90,0,0
08/01/1922,Vázquez,local,victoria,2,0,Boca Juniors,18° fecha del Campeonato 1921,Chiclana 4100,Repossi,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Cesáreo Onzari.","Galeano; Costa y S Fabiano; López, Busso y Elli; Sánchez, Pisa, Bozzo; L Fabiano y Mange.",foto,43 GOL Guillermo Dannaher (HUR)</br>72 GOL Guillermo Dannaher (HUR),45,90,0,0
15/01/1922,Vázquez,visitante,victoria,2,1,Boca Juniors,3° rueda de Competencia 1921,Brin y Sengüel,Pérez,"Ernesto Kiesel; Juan F Pratto y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Julián Carreras, Guillermo Dannaher y Cesáreo Onzari.","Galeano; Costa y S Fabiano; Dodino, Busso y Mainardi; Pedro Calomino, Pisa, Bozzo, L Fabiano y Mange.",foto,1 GOL Guillermo Dannaher (HUR)</br>16 GOL Guillermo Dannaher (HUR)</br>28 LES Mange (BJU)</br>57 GOL Pedro Calomino (BJU) -penal-,45,90,0,0
29/01/1922,Vázquez,neutral,derrota,0,3,Newell's Old Boys (Rosario),Copa Ibarguren 1921,Brin y Sengüel,Repossi,"Ernesto Kiesel; Eduardo Baldinelli y Enrique Monti; Miguel Fontana, Ramón Vázquez y Luis Monti; Miguel Ginevra, José Laguna, Ángel Chiessa, Guillermo Dannaher y Julián Carreras.","Nuín; A Celli y Bourguignon; Chambrolin, Salcedo y Grenón; Humberto Libonatti, Julio Libonatti, Badalini, Saruppo y E Celli.",foto,25 GOL Badalini (NOB)</br>35 GOL Badalini (NOB)</br>44 GOL Julio Libonatti (NOB),45,90,0,0
